platen_temp_upper,hydraulic_pressure,density
169.82,150.29,
165.54,145.42,
167.93,165.42,
162.65,150.44,
165.11,132.01,
161.53,152.01,
167.15,151.81,
168.44,142.65,
169.78,162.65,
170.54,148.35,
163.48,168.35,
154.34,157.75,
164.59,145.0,
164.77,165.0,
169.32,158.1,
163.81,162.19,
164.8,156.7,
165.93,145.71,
169.55,165.71,
170.93,164.13,
161.46,148.18,
162.82,168.18,
160.67,139.61,
164.18,159.61,
163.49,155.34,
165.31,152.76,
165.38,144.7,
164.31,164.7,
163.9,145.69,
162.2,165.69,
163.56,151.57,
166.73,144.4,
165.4,164.4,
163.16,146.47,
166.35,166.47,
169.2,156.84,
161.55,152.76,
163.9,133.73,
162.75,153.73,
160.22,161.58,
169.48,160.82,
164.27,153.36,
171.09,153.36,
161.06,153.36,
162.19,153.36,
165.84,153.36,
167.64,153.36,
167.73,153.36,
162.61,153.36,
162.79,153.36,
165.78,153.36,
161.78,153.36,
165.42,153.36,
160.1,153.36,
158.43,153.36,
165.07,153.36,
163.46,153.36,
167.31,153.36,
163.59,153.36,
169.43,153.36,
167.89,153.36,
163.11,153.36,
166.68,0.0,
163.32,0.0,
167.83,0.0,
168.15,0.0,
165.06,0.0,
158.52,0.0,
169.41,0.0,
165.3,0.0,
165.76,0.0,
159.6,0.0,2.488
160.14,0.0,
160.63,0.0,
161.06,0.0,
161.46,0.0,
161.81,0.0,
162.13,0.0,
162.42,0.0,
162.68,0.0,
162.91,0.0,
163.12,0.0,
163.75,20.0,
162.58,40.0,
167.3,60.0,
166.25,80.0,
168.26,100.0,
165.73,120.0,
163.19,140.0,
167.92,160.0,
164.78,141.42,
164.34,161.42,
167.35,152.48,
161.15,152.86,
168.95,134.65,
165.05,154.65,
165.2,154.66,
170.69,143.5,
166.13,163.5,
163.64,153.42,
165.6,153.54,
169.85,164.04,
159.32,142.83,
160.13,162.83,
160.32,154.98,
171.16,144.85,
168.04,164.85,
166.2,158.69,
163.2,162.73,
167.6,148.52,
164.25,168.52,
161.41,151.76,
168.49,147.97,
166.16,167.97,
168.92,153.78,
164.98,147.51,
166.27,167.51,
161.46,146.18,
160.39,166.18,
160.71,155.56,
165.15,143.24,
167.64,163.24,
165.64,161.13,
158.37,139.63,
161.68,159.63,
168.8,151.75,
166.82,146.49,
168.36,166.49,
165.9,136.87,
161.46,156.87,
160.97,151.43,
167.53,158.26,
159.43,143.39,
165.13,163.39,
166.72,148.39,
171.28,168.39,
164.98,148.54,
167.48,168.54,
164.94,153.15,
165.52,144.16,
158.13,164.16,
165.59,160.61,
165.2,149.21,
163.19,169.21,
165.19,141.4,
168.69,161.4,
160.87,162.18,
168.02,153.6,
168.24,141.15,
162.45,161.15,
159.86,142.29,
161.25,162.29,
164.03,152.91,
165.34,148.06,
171.39,168.06,
166.22,137.24,
166.15,157.24,
165.05,145.19,
165.91,165.19,
165.84,152.74,
162.78,156.41,
165.3,151.14,
161.39,153.75,
166.26,145.65,
167.48,165.65,
170.7,158.03,
165.23,158.51,
163.58,156.79,
169.35,152.29,
163.78,141.56,
165.79,161.56,
162.25,127.04,
157.49,147.04,
164.15,167.04,
164.37,148.16,
160.32,168.16,
162.37,155.88,
166.4,173.78,
161.04,151.25,
165.16,154.3,
166.82,156.85,
161.56,142.76,
160.19,162.76,
167.17,157.12,
164.82,153.91,
162.74,136.0,
159.08,156.0,
170.99,137.48,
161.99,157.48,
160.77,163.56,
165.55,138.88,
164.11,158.88,
164.09,161.56,
161.52,159.85,
166.75,144.88,
163.78,164.88,
162.91,133.11,
165.14,153.11,
165.3,141.88,
163.64,161.88,
166.45,155.01,
163.24,145.05,
164.33,165.05,
168.93,170.31,
167.64,147.72,
166.73,167.72,
164.18,159.42,
164.84,154.04,
169.62,152.04,
164.41,149.5,
161.98,169.5,
165.64,149.13,
166.58,169.13,
166.3,143.8,
169.02,163.8,
162.27,147.74,
163.44,167.74,
165.74,167.58,
164.33,158.26,
163.51,154.3,
165.63,151.94,
163.97,164.11,
162.1,164.11,
166.76,164.11,
166.04,164.11,
167.53,164.11,
166.48,164.11,
167.04,164.11,
162.87,164.11,
163.0,164.11,
166.3,164.11,
163.59,164.11,
173.78,164.11,
168.33,164.11,
162.76,164.11,
164.04,164.11,
161.98,164.11,
163.78,164.11,
162.25,164.11,
166.36,164.11,
164.44,164.11,
159.72,164.11,
164.52,0.0,
163.79,0.0,
161.54,0.0,
168.27,0.0,
164.96,0.0,
164.47,0.0,
164.87,0.0,
165.73,0.0,
166.73,0.0,
167.3,0.0,2.52
39.0,0.0,
51.6,0.0,
62.94,0.0,
73.15,0.0,
82.33,0.0,
90.6,0.0,
98.04,0.0,
104.73,0.0,
110.76,0.0,
116.19,0.0,
166.92,20.0,
165.32,40.0,
171.03,60.0,
162.34,80.0,
164.41,100.0,
162.73,120.0,
161.58,140.0,
168.33,160.0,
161.77,156.38,
161.65,147.84,
166.89,167.84,
162.88,160.88,
162.4,157.71,
167.26,150.73,
165.11,138.44,
162.04,158.44,
161.56,149.91,
165.22,169.91,
166.6,158.24,
163.82,139.32,
167.34,159.32,
165.4,147.19,
160.8,167.19,
163.91,156.65,
167.74,161.88,
166.88,145.17,
164.99,165.17,
167.87,148.14,
163.74,168.14,
162.55,154.37,
171.86,156.27,
166.96,142.79,
163.59,162.79,
164.56,155.92,
168.91,151.35,
164.66,139.22,
164.46,159.22,
163.2,138.08,
164.86,158.08,
160.74,139.02,
165.27,159.02,
160.99,152.45,
165.11,152.81,
167.55,148.88,
166.09,168.88,
167.35,143.66,
163.25,163.66,
164.21,161.38,
164.03,158.97,
168.72,145.37,
170.02,165.37,
170.93,151.18,
162.73,143.58,
165.39,163.58,
163.14,156.27,
169.16,148.18,
169.23,168.18,
160.8,148.38,
165.19,168.38,
165.26,149.52,
163.34,169.52,
172.63,146.63,
166.15,166.63,
161.41,143.94,
159.33,163.94,
166.82,167.25,
162.38,164.41,
165.48,149.43,
168.85,169.43,
161.91,149.98,
161.57,169.98,
163.86,161.31,
166.83,160.81,
163.31,159.97,
163.81,149.84,
171.59,169.84,
159.64,151.93,
158.79,159.91,
166.26,155.47,
164.25,138.58,
162.75,158.58,
159.12,162.82,
165.13,149.86,
164.73,169.86,
162.36,148.25,
164.6,168.25,
165.81,150.34,
163.57,146.27,
168.37,166.27,
166.83,151.02,
167.48,155.16,
166.36,139.16,
164.89,159.16,
167.84,171.74,
169.96,146.79,
166.28,166.79,
165.52,160.88,
163.02,136.26,
166.43,156.26,
169.27,144.83,
166.34,164.83,
161.6,159.89,
165.85,145.18,
170.86,165.18,
166.01,150.3,
163.53,154.98,
167.75,149.7,
164.02,169.7,
164.27,148.96,
159.17,168.96,
164.28,149.41,
163.63,169.41,
160.79,148.23,
165.96,168.23,
163.56,152.28,
166.27,144.0,
170.97,164.0,
164.65,144.5,
162.08,164.5,
166.89,150.6,
162.27,156.1,
165.35,142.44,
165.09,162.44,
162.24,144.19,
162.62,164.19,
162.61,150.77,
161.44,152.92,
165.38,151.11,
165.3,146.28,
163.44,166.28,
170.36,154.44,
166.03,157.5,
163.39,155.62,
159.55,147.71,
156.57,167.71,
164.92,164.7,
163.66,145.54,
161.78,165.54,
159.99,148.58,
166.09,168.58,
161.71,168.58,
163.44,168.58,
170.34,168.58,
161.75,168.58,
161.3,168.58,
165.67,168.58,
167.13,168.58,
161.07,168.58,
166.39,168.58,
168.38,168.58,
166.4,168.58,
162.48,168.58,
166.21,168.58,
162.88,168.58,
162.36,168.58,
162.33,168.58,
162.96,168.58,
162.97,168.58,
165.35,168.58,
163.78,168.58,
165.02,0.0,
164.1,0.0,
169.22,0.0,
165.53,0.0,
164.56,0.0,
166.68,0.0,
169.41,0.0,
164.62,0.0,
164.8,0.0,
167.2,0.0,2.501
166.98,0.0,
166.78,0.0,
166.6,0.0,
166.44,0.0,
166.3,0.0,
166.17,0.0,
166.05,0.0,
165.95,0.0,
165.85,0.0,
165.77,0.0,
163.24,20.0,
171.74,40.0,
163.36,60.0,
163.95,80.0,
168.44,100.0,
163.07,120.0,
166.66,140.0,
165.32,160.0,
165.41,140.75,
165.69,160.75,
167.11,146.42,
168.29,166.42,
165.6,132.12,
162.07,152.12,
167.16,146.94,
162.51,166.94,
165.37,146.79,
170.29,166.79,
164.82,150.56,
164.62,149.71,
165.06,169.71,
165.99,149.28,
169.14,169.28,
169.28,167.57,
167.41,137.93,
166.46,157.93,
166.33,152.74,
166.72,145.62,
168.95,165.62,
167.67,141.32,
167.38,161.32,
163.76,156.61,
166.74,147.45,
166.06,167.45,
162.7,148.39,
164.74,168.39,
165.77,137.73,
164.49,157.73,
170.75,147.99,
163.65,167.99,
165.0,149.95,
164.71,169.95,
165.39,153.59,
161.79,141.04,
164.46,161.04,
163.84,142.49,
164.96,162.49,
164.37,140.7,
165.28,160.7,
169.2,143.05,
159.4,163.05,
168.5,150.99,
169.39,138.67,
161.59,158.67,
161.81,148.78,
162.33,168.78,
163.97,152.24,
165.62,152.49,
165.08,150.21,
163.44,156.46,
163.45,146.5,
162.07,166.5,
160.56,152.71,
163.28,150.73,
164.26,151.55,
164.29,129.31,
160.15,149.31,
162.38,169.31,
168.83,137.82,
161.1,157.82,
161.15,145.13,
165.54,165.13,
162.73,142.21,
168.46,162.21,
161.3,164.72,
163.47,150.87,
166.67,143.49,
159.39,163.49,
167.34,152.23,
161.41,136.2,
162.8,156.2,
167.76,156.98,
167.07,156.88,
162.12,147.76,
162.21,167.76,
161.03,159.71,
168.38,155.91,
167.87,144.55,
161.67,164.55,
164.63,144.95,
166.36,164.95,
164.79,144.82,
166.36,164.82,
167.39,149.02,
165.75,169.02,
165.53,146.02,
168.08,166.02,
161.6,139.24,
158.12,159.24,
165.64,149.1,
160.05,169.1,
164.32,147.7,
163.46,167.7,
160.58,142.93,
169.02,162.93,
164.8,153.13,
165.62,142.26,
161.3,162.26,
164.75,141.42,
161.86,161.42,
167.65,145.25,
163.38,165.25,
170.28,137.28,
166.24,157.28,
165.71,154.3,
165.81,145.59,
165.11,165.59,
163.09,152.21,
165.68,148.6,
165.52,168.6,
162.67,157.4,
167.86,130.3,
168.34,150.3,
162.59,149.32,
157.35,169.32,
163.88,171.05,
167.71,165.73,
166.82,148.53,
166.36,168.53,
169.41,132.5,
163.0,152.5,
163.66,152.39,
165.49,140.41,
169.08,160.41,
168.68,159.18,
165.52,148.46,
163.0,168.46,
166.28,137.87,
166.12,157.87,
161.39,155.04,
162.72,155.04,
169.01,155.04,
163.51,155.04,
163.14,155.04,
162.57,155.04,
163.48,155.04,
167.13,155.04,
165.5,155.04,
166.39,155.04,
167.05,155.04,
164.28,155.04,
160.44,155.04,
169.59,155.04,
163.92,155.04,
162.76,155.04,
158.35,155.04,
163.77,155.04,
163.85,155.04,
168.52,155.04,
167.46,155.04,
163.4,0.0,
167.81,0.0,
166.98,0.0,
167.88,0.0,
168.83,0.0,
166.54,0.0,
170.01,0.0,
162.93,0.0,
170.71,0.0,
171.39,0.0,2.512
170.75,0.0,
170.18,0.0,
169.66,0.0,
169.19,0.0,
168.77,0.0,
168.4,0.0,
168.06,0.0,
167.75,0.0,
167.48,0.0,
167.23,0.0,
164.82,20.0,
162.52,40.0,
161.94,60.0,
162.18,80.0,
167.14,100.0,
169.45,120.0,
164.6,140.0,
161.17,160.0,
168.4,149.01,
164.62,169.01,
164.38,156.37,
163.31,163.9,
163.36,132.5,
166.36,152.5,
163.71,154.51,
161.45,131.88,
164.76,151.88,
162.25,151.97,
162.7,161.05,
170.38,139.65,
164.43,159.65,
160.76,155.34,
169.1,164.86,
166.41,154.51,
158.88,152.19,
166.68,159.54,
161.29,156.66,
158.24,148.33,
165.28,168.33,
166.39,163.47,
168.86,144.08,
173.25,164.08,
163.41,163.26,
163.62,147.41,
163.89,167.41,
171.04,139.92,
157.37,159.92,
162.49,153.59,
159.95,152.84,
163.52,143.07,
162.63,163.07,
160.5,143.74,
162.77,163.74,
164.62,146.51,
165.61,166.51,
162.91,151.16,
162.45,147.06,
167.62,167.06,
166.97,149.03,
164.91,169.03,
163.53,151.49,
166.79,132.51,
162.95,152.51,
166.44,144.12,
169.7,164.12,
162.99,151.84,
164.73,148.25,
165.6,168.25,
158.44,139.69,
163.77,159.69,
166.12,145.37,
166.57,165.37,
167.03,159.82,
166.09,143.9,
166.13,163.9,
160.91,137.17,
166.79,157.17,
164.87,145.48,
170.55,165.48,
167.41,152.3,
164.9,150.26,
166.87,155.69,
162.71,155.01,
171.85,155.9,
163.51,153.52,
162.25,147.08,
172.09,167.08,
163.6,156.39,
163.87,152.0,
162.04,169.84,
163.83,154.59,
163.2,164.33,
163.33,160.54,
158.97,153.81,
164.09,143.85,
158.69,163.85,
161.21,145.6,
161.66,165.6,
164.42,146.82,
164.92,166.82,
165.02,146.43,
165.66,166.43,
164.67,146.8,
163.61,166.8,
166.55,145.65,
164.97,165.65,
166.5,144.03,
162.53,164.03,
162.53,150.67,
167.25,159.9,
169.41,148.5,
161.09,168.5,
164.24,148.72,
166.45,168.72,
161.81,149.77,
167.38,169.77,
162.31,153.09,
168.73,152.36,
165.23,140.5,
171.29,160.5,
160.63,136.54,
155.91,156.54,
170.14,141.17,
161.55,161.17,
163.83,143.01,
164.86,163.01,
164.52,143.26,
168.29,163.26,
166.23,149.32,
162.39,169.32,
160.12,147.04,
169.27,167.04,
167.48,143.35,
161.87,163.35,
166.85,160.84,
167.53,154.65,
158.84,147.44,
164.6,167.44,
164.96,165.43,
164.92,144.22,
170.89,164.22,
162.88,147.02,
164.72,167.02,
165.6,151.59,
164.35,150.26,
163.32,142.5,
173.1,162.5,
171.61,157.77,
162.53,144.13,
158.74,164.13,
161.67,164.13,
165.99,164.13,
163.92,164.13,
163.19,164.13,
166.85,164.13,
170.98,164.13,
162.49,164.13,
166.87,164.13,
161.05,164.13,
162.45,164.13,
165.63,164.13,
160.84,164.13,
168.43,164.13,
165.43,164.13,
161.16,164.13,
163.01,164.13,
168.8,164.13,
163.32,164.13,
161.44,164.13,
165.35,164.13,
164.75,0.0,
163.37,0.0,
159.94,0.0,
159.51,0.0,
163.85,0.0,
165.15,0.0,
161.47,0.0,
161.94,0.0,
167.44,0.0,
159.32,0.0,2.485
159.89,0.0,
160.4,0.0,
160.86,0.0,
161.27,0.0,
161.65,0.0,
161.98,0.0,
162.28,0.0,
162.55,0.0,
162.8,0.0,
163.02,0.0,
167.84,20.0,
167.48,40.0,
168.77,60.0,
165.25,80.0,
165.03,100.0,
172.4,120.0,
164.67,140.0,
167.28,160.0,
162.69,149.77,
170.07,169.77,
164.28,149.5,
162.49,169.5,
159.54,167.5,
161.46,137.17,
164.65,157.17,
167.64,160.36,
160.54,152.21,
164.9,134.51,
158.32,154.51,
169.46,131.66,
163.39,151.66,
161.14,146.19,
164.74,166.19,
166.8,152.81,
167.59,140.92,
164.81,160.92,
164.52,143.1,
160.5,163.1,
169.98,154.74,
165.74,155.26,
163.44,147.7,
163.75,167.7,
171.59,144.58,
162.93,164.58,
164.81,140.68,
165.06,160.68,
159.19,138.51,
162.95,158.51,
162.27,154.3,
163.48,148.35,
165.3,168.35,
167.57,199.75,
167.7,197.76,
167.81,198.71,
161.99,195.67,
162.49,198.5,
161.88,198.21,
170.03,198.64,
163.67,196.37,
168.85,198.22,
167.06,140.35,
161.97,160.35,
162.54,140.87,
164.43,160.87,
165.47,151.82,
164.1,144.06,
161.09,164.06,
163.82,153.1,
162.51,157.89,
167.37,167.29,
165.12,151.36,
162.31,160.65,
160.6,139.29,
161.25,159.29,
165.46,152.98,
157.25,149.42,
166.64,169.42,
157.59,140.5,
165.52,160.5,
165.5,153.56,
168.69,139.35,
159.52,159.35,
162.79,151.8,
161.14,146.57,
169.47,166.57,
160.22,158.67,
164.64,151.75,
166.56,140.79,
162.49,160.79,
167.72,152.57,
167.41,144.25,
170.13,164.25,
166.45,157.21,
165.08,161.59,
157.41,152.76,
170.14,151.9,
166.73,145.98,
165.39,165.98,
165.77,145.53,
163.96,165.53,
169.44,179.16,
159.78,154.17,
162.51,139.9,
166.25,159.9,
164.16,133.06,
167.36,153.06,
171.32,151.04,
163.55,146.9,
163.18,166.9,
161.17,151.17,
161.55,157.62,
160.13,150.69,
161.75,147.81,
166.72,167.81,
165.55,141.77,
159.75,161.77,
168.52,139.93,
167.32,159.93,
163.79,145.48,
162.89,165.48,
165.12,148.17,
167.39,168.17,
167.9,132.6,
158.88,152.6,
164.76,149.15,
163.84,169.15,
163.96,155.0,
165.01,163.33,
163.37,154.82,
165.65,149.64,
167.44,169.64,
167.37,141.71,
167.0,161.71,
164.0,155.14,
162.22,143.43,
165.82,163.43,
165.69,152.19,
164.83,146.14,
166.24,166.14,
164.72,152.61,
163.66,148.77,
158.86,168.77,
161.32,146.32,
162.05,166.32,
165.85,152.86,
162.44,173.69,
167.04,159.89,
169.39,146.52,
167.54,166.52,
165.16,155.99,
159.32,155.99,
166.07,155.99,
163.81,155.99,
167.3,155.99,
164.38,155.99,
170.95,155.99,
162.82,155.99,
164.76,155.99,
168.8,155.99,
167.65,155.99,
166.59,155.99,
165.44,155.99,
161.78,155.99,
167.75,155.99,
163.01,155.99,
165.45,155.99,
165.75,155.99,
163.59,155.99,
164.87,155.99,
169.42,155.99,
164.61,0.0,
160.45,0.0,
164.68,0.0,
162.1,0.0,
164.16,0.0,
165.54,0.0,
160.45,0.0,
168.16,0.0,
168.63,0.0,
164.18,0.0,2.487
164.26,0.0,
164.33,0.0,
164.4,0.0,
164.46,0.0,
164.51,0.0,
164.56,0.0,
164.61,0.0,
164.65,0.0,
164.68,0.0,
164.71,0.0,
164.02,20.0,
166.26,40.0,
164.37,60.0,
166.16,80.0,
168.76,100.0,
165.53,120.0,
159.38,140.0,
169.61,160.0,
168.35,149.53,
167.35,169.53,
158.96,142.63,
164.66,162.63,
167.69,149.96,
168.06,169.96,
164.48,143.79,
169.16,163.79,
165.22,153.82,
162.15,143.03,
168.18,163.03,
164.73,151.1,
161.95,151.97,
162.41,144.82,
162.07,164.82,
165.72,150.33,
169.25,151.98,
163.95,154.21,
166.79,159.6,
170.56,135.97,
165.36,155.97,
166.82,149.19,
161.15,169.19,
161.22,155.11,
161.18,144.02,
161.1,164.02,
161.74,159.8,
167.27,163.02,
165.06,140.45,
161.75,160.45,
166.41,148.18,
162.58,168.18,
164.51,139.39,
164.57,159.39,
164.05,156.82,
163.44,125.22,
163.78,145.22,
165.19,165.22,
167.01,158.86,
166.82,158.99,
164.4,158.63,
163.6,145.25,
169.88,165.25,
164.37,161.21,
164.11,149.2,
164.83,169.2,
158.49,162.68,
168.83,140.58,
166.61,160.58,
167.21,152.86,
165.17,144.45,
168.73,164.45,
167.82,154.35,
164.26,157.64,
166.53,141.19,
170.02,161.19,
163.23,140.46,
166.28,160.46,
164.07,155.05,
164.0,154.32,
164.73,160.88,
160.74,149.65,
165.96,169.65,
163.83,142.11,
166.51,162.11,
165.83,160.19,
163.54,152.65,
162.9,138.66,
163.86,158.66,
169.44,140.1,
166.68,160.1,
167.96,147.31,
163.15,167.31,
164.42,129.72,
169.19,149.72,
168.5,169.72,
164.13,151.56,
164.35,142.22,
161.53,162.22,
161.73,147.01,
166.19,167.01,
167.34,156.41,
168.08,164.42,
171.45,167.44,
166.35,146.05,
166.05,166.05,
162.41,136.94,
162.33,156.94,
163.38,153.97,
161.12,155.99,
160.5,154.09,
164.53,146.47,
162.68,166.47,
167.28,142.84,
166.96,162.84,
160.58,142.99,
161.66,162.99,
165.54,146.19,
166.49,166.19,
165.52,136.72,
164.81,156.72,
164.31,143.3,
162.05,163.3,
163.73,147.17,
160.39,167.17,
172.53,160.07,
165.37,134.67,
165.76,154.67,
170.4,161.16,
164.75,154.61,
163.16,143.56,
163.69,163.56,
167.27,151.66,
169.29,150.2,
159.25,156.26,
168.53,155.36,
162.18,148.8,
167.79,168.8,
163.7,135.51,
165.38,155.51,
166.76,157.68,
163.97,136.59,
165.75,156.59,
167.04,147.78,
168.51,167.78,
168.38,152.77,
172.5,148.16,
164.72,168.16,
166.05,163.57,
163.08,157.83,
157.9,139.05,
161.74,159.05,
172.22,159.05,
164.81,159.05,
163.03,159.05,
165.95,159.05,
164.21,159.05,
162.0,159.05,
162.06,159.05,
168.99,159.05,
164.11,159.05,
165.63,159.05,
163.26,159.05,
164.77,159.05,
163.22,159.05,
165.3,159.05,
168.38,159.05,
167.26,159.05,
168.1,159.05,
164.38,159.05,
165.01,159.05,
163.75,159.05,
162.43,0.0,
167.4,0.0,
169.23,0.0,
166.12,0.0,
160.95,0.0,
169.78,0.0,
158.1,0.0,
161.08,0.0,
163.55,0.0,
169.98,0.0,2.515
169.48,0.0,
169.04,0.0,
168.63,0.0,
168.27,0.0,
167.94,0.0,
167.65,0.0,
167.38,0.0,
167.14,0.0,
166.93,0.0,
166.74,0.0,
164.8,20.0,
170.52,40.0,
167.81,60.0,
161.37,80.0,
165.82,100.0,
165.26,120.0,
168.88,140.0,
168.12,160.0,
169.77,153.54,
167.58,140.38,
163.76,160.38,
163.41,143.28,
169.36,163.28,
171.66,155.67,
169.68,152.65,
167.64,141.77,
163.23,161.77,
167.65,147.71,
163.66,167.71,
165.74,147.5,
164.87,167.5,
165.52,147.72,
163.25,167.72,
166.74,152.58,
162.71,138.63,
168.48,158.63,
162.73,158.08,
167.97,142.99,
165.02,162.99,
158.35,153.85,
162.9,145.77,
163.89,165.77,
167.38,147.47,
169.34,167.47,
169.2,151.86,
171.5,155.23,
164.97,142.8,
162.9,162.8,
162.9,144.84,
168.55,164.84,
169.52,143.85,
162.01,163.85,
165.31,152.76,
161.07,151.84,
164.73,148.78,
164.78,168.78,
160.59,149.02,
162.36,169.02,
165.44,138.64,
160.74,158.64,
162.05,141.95,
166.71,161.95,
161.05,137.69,
168.27,157.69,
169.23,157.4,
161.25,149.24,
167.08,169.24,
166.49,151.46,
166.04,142.54,
164.81,162.54,
162.93,150.04,
168.43,153.36,
164.04,138.43,
167.03,158.43,
161.03,149.41,
168.91,169.41,
163.69,158.48,
167.58,156.67,
164.97,157.45,
165.63,146.96,
165.32,166.96,
172.17,157.06,
169.83,150.11,
160.75,143.05,
169.88,163.05,
162.56,154.06,
168.98,148.01,
167.35,168.01,
166.03,152.97,
169.18,149.67,
174.58,169.67,
165.06,144.03,
159.46,164.03,
166.0,145.5,
168.58,165.5,
165.34,150.03,
162.63,141.2,
166.09,161.2,
163.44,150.37,
162.91,148.93,
163.05,168.93,
164.29,159.39,
162.05,151.85,
161.57,152.45,
167.75,151.21,
162.34,154.63,
162.55,154.65,
161.91,145.16,
162.51,165.16,
161.81,153.67,
169.07,138.73,
167.27,158.73,
164.23,132.27,
166.3,152.27,
165.61,163.47,
166.64,162.34,
165.11,157.42,
166.33,141.14,
166.19,161.14,
169.54,138.82,
163.45,158.82,
165.74,144.58,
162.67,164.58,
168.02,145.39,
168.63,165.39,
162.81,141.29,
169.75,161.29,
162.96,156.31,
164.18,134.71,
169.6,154.71,
163.08,148.75,
164.15,168.75,
167.56,151.99,
163.85,142.8,
169.35,162.8,
163.09,145.92,
170.88,165.92,
162.85,151.77,
165.17,156.95,
161.2,146.87,
166.84,166.87,
168.71,162.9,
166.01,134.25,
161.54,154.25,
161.53,155.7,
167.05,154.34,
164.47,154.34,
165.8,151.52,
164.4,146.61,
165.21,166.61,
167.44,166.61,
168.05,166.61,
165.64,166.61,
163.77,166.61,
159.22,166.61,
162.94,166.61,
163.25,166.61,
169.03,166.61,
167.71,166.61,
160.46,166.61,
159.95,166.61,
166.07,166.61,
162.69,166.61,
165.84,166.61,
161.86,166.61,
169.46,166.61,
162.32,166.61,
161.14,166.61,
167.99,166.61,
165.13,166.61,
167.89,0.0,
164.78,0.0,
162.55,0.0,
166.08,0.0,
167.18,0.0,
166.62,0.0,
166.67,0.0,
167.08,0.0,
164.87,0.0,
166.37,0.0,2.494
166.23,0.0,
166.11,0.0,
166.0,0.0,
165.9,0.0,
165.81,0.0,
165.73,0.0,
165.65,0.0,
165.59,0.0,
165.53,0.0,
165.48,0.0,
163.82,20.0,
160.16,40.0,
167.03,60.0,
160.39,80.0,
167.28,100.0,
161.2,120.0,
164.62,140.0,
168.52,160.0,
165.22,150.44,
165.3,151.65,
166.57,154.62,
165.85,140.48,
160.48,160.48,
163.16,158.61,
165.82,146.42,
162.92,166.42,
164.95,144.47,
168.18,164.47,
163.59,157.28,
166.04,138.38,
166.15,158.38,
166.3,138.94,
167.24,158.94,
169.33,147.77,
161.95,167.77,
167.96,147.09,
162.73,167.09,
156.34,147.93,
166.4,167.93,
171.28,150.58,
163.66,141.97,
169.24,161.97,
164.33,141.1,
171.06,161.1,
163.47,144.78,
161.72,164.78,
166.94,148.88,
163.4,168.88,
169.22,146.63,
169.14,166.63,
163.65,137.38,
166.46,157.38,
162.58,162.12,
168.54,146.01,
163.73,166.01,
165.27,151.17,
166.63,131.94,
168.16,151.94,
166.12,167.06,
167.44,165.36,
166.9,148.84,
165.2,168.84,
163.87,134.02,
169.57,154.02,
172.22,136.99,
166.47,156.99,
164.08,149.22,
160.09,169.22,
165.76,137.57,
162.01,157.57,
163.93,143.74,
158.57,163.74,
165.09,149.3,
166.53,169.3,
165.7,153.87,
164.97,154.98,
166.57,145.58,
166.66,165.58,
168.54,145.4,
161.21,165.4,
161.54,155.54,
161.41,154.55,
165.41,149.2,
167.56,169.2,
162.16,152.39,
159.06,155.86,
164.97,144.96,
166.35,164.96,
168.5,155.56,
163.55,154.69,
161.96,141.69,
164.18,161.69,
165.18,161.39,
172.07,141.17,
166.81,161.17,
161.69,162.32,
164.2,142.77,
161.78,162.77,
160.79,150.37,
158.43,141.96,
165.59,161.96,
165.68,157.82,
167.16,158.15,
164.41,151.94,
168.94,134.83,
172.41,154.83,
163.3,143.79,
160.31,163.79,
167.67,142.48,
161.54,162.48,
167.85,155.05,
164.32,143.91,
158.47,163.91,
163.75,150.31,
166.19,154.22,
161.64,143.65,
162.83,163.65,
169.11,143.77,
164.84,163.77,
163.98,142.05,
159.93,162.05,
166.8,137.15,
168.54,157.15,
162.64,140.66,
167.34,160.66,
167.86,156.43,
163.05,159.6,
162.89,173.13,
163.45,144.15,
165.74,164.15,
168.63,144.66,
173.62,164.66,
166.22,163.2,
158.91,147.93,
160.44,167.93,
173.01,146.81,
162.53,166.81,
165.86,152.92,
159.87,140.55,
163.31,160.55,
165.47,149.98,
169.89,169.98,
160.19,163.97,
165.02,156.97,
162.88,162.47,
163.06,135.41,
161.58,155.41,
167.44,164.02,
163.98,137.64,
165.8,157.64,
162.65,157.64,
166.09,157.64,
163.32,157.64,
161.71,157.64,
166.52,157.64,
161.94,157.64,
164.45,157.64,
162.79,157.64,
169.07,157.64,
167.36,157.64,
164.6,157.64,
160.13,157.64,
166.92,157.64,
166.49,157.64,
169.06,157.64,
159.21,157.64,
163.47,157.64,
165.28,157.64,
162.93,157.64,
161.05,157.64,
166.88,0.0,
167.1,0.0,
168.23,0.0,
166.47,0.0,
160.08,0.0,
164.06,0.0,
162.14,0.0,
165.25,0.0,
170.39,0.0,
164.02,0.0,2.487
164.12,0.0,
164.21,0.0,
164.29,0.0,
164.36,0.0,
164.42,0.0,
164.48,0.0,
164.53,0.0,
164.58,0.0,
164.62,0.0,
164.66,0.0,
167.01,20.0,
165.19,40.0,
166.06,60.0,
166.8,80.0,
168.12,100.0,
162.57,120.0,
163.63,140.0,
163.75,160.0,
165.86,151.8,
164.85,150.32,
163.3,137.92,
161.17,157.92,
169.12,151.22,
162.81,152.49,
162.69,149.59,
163.47,169.59,
162.57,148.18,
164.42,168.18,
165.5,145.13,
163.05,165.13,
167.16,145.7,
165.77,165.7,
166.58,151.27,
164.33,162.27,
164.73,145.05,
168.02,165.05,
164.11,151.93,
164.02,150.38,
